F1,BrC1=CC(C#N)=C(OC)C=C1
F406,CCS(=O)(=O)NC=1C=CC=CC1F
F407,CCS(=O)(=O)NCC=1C=CC=2OCOC2C1
F408,CN(C(=O)C)C=1C=CC=CC1C(=O)O
F409,CN(C(=O)C)C=1C=CC=NC1
F410,CN(C(=O)[C@H]1CC1(C)C)C=2C=CC=NC2
F411,CN(C)C(=O)C1(CC1)C(=O)O
F412,CN(C)C(=O)C1=CC(=NO1)C2CCCC2
F413,CN(C)C(=O)C1=CC=2C=CC=C(F)C2O1
F414,CN(C)C(=O)C1CCCC(N)C1
F415,CN(C)C(=O)C=1C=C(NN1)C2CC2
F416,CN(C)C(=O)C=1C=CC(C(=O)O)=C(C)N1
F417,CN(C)C(=O)C=1C=CC(F)=CC1Br
F418,CN(C)C(=O)C=1C=CC=2NCCCC2C1
F419,CN(C)C(=O)C=1C=CC=C(C)C1C
F420,CN(C)C(=O)C=1C=CN=C(N)C1
F421,CN(C)C(=O)C=1C=NNC1
F422,CN(C)C(=O)CN1C=C(N)C=N1
F423,CN(C)C(=O)CN1C=CC=N1
F424,CN(C)C(=O)CN1C=NC(N)=N1
F425,CN(C)C(=O)CN1CCC(N)CC1
F426,CN(C)C(=O)CN1N=CC=2C=CC=CC12
F427,CN(C)C(=O)CNC(=O)C=1SC=NC1C
F428,CN(C)C(=O)CNC=1C=CC=CC1
F429,CN(C)C(=O)COC=1C=CC=C(F)C1
F430,CN(C)C(=O)COC=1C=CC=CC1C
F431,CN(C)C(=O)N1CCN(CC1)C(=O)N(C)C
F432,CN(C)C(=O)N1CCNCC1
F433,CN(C)C(=O)N1CCOCC21CCOC2
F434,CN(C)C(=O)NC=1C=CC(=CC1)S(=O)(=O)N
F435,CN(C)C(=O)OCCN1C=CN=C1
F436,CN(C)C1(CN)CCOCC1
F437,CN(C)C1=NOC(=N1)C2CCNCC2
F438,CN(C)C=1C=C(CNC(=O)C)C=CN1
F439,CN(C)C=1C=CC(CNN2C=NN=C2)=CC1
F440,CN(C)C=1C=CN=CC1
F441,CN(C)CC(=O)N1CCCC1C(C)(C)O
F442,CN(C)CC1=NC(=NO1)C2(N)CCCC2
F443,CN(C)CC=1C=CC(C#N)=CC1
F444,CN(C)S(=O)(=O)C1=CNC=N1
F445,CN(C)S(=O)(=O)C=1C(C)=NNC1C
F446,CN(C)S(=O)(=O)C=1C=CC=NC1
F447,CN(C)S(=O)(=O)C=1C=NNC1
F448,CN(C)S(=O)(=O)N1CCN(C)CC1
F449,CN(C)S(=O)(=O)N1CCOCC1
F450,CN(C)S(=O)(=O)NC1CCCCNC1=O
F451,CN(C1CC(O)C1)C=2C=C(C)N=C(C)N2
F452,CN(C1CC1)C(=O)CN2C=C(Br)C=N2
F453,CN(C1CCC1)C=2C=CC(=NN2)C(=O)N
F454,CN(C1CCCCCC1)S(=O)(=O)C
F455,CN(C1CCOC1)C=2N=CC=CC2F
F456,CN(CC(=O)N)C=1SN=C(C)C1C#N
F457,CN(CC(=O)N1CCCCC1)S(=O)(=O)C
F458,CN(CC(=O)O)C(=O)C=1C=CC(F)=CC1
F459,CN(CC(=O)O)C(=O)C=1C=CC=CN1
F460,CN(CC1=CC=C(C)O1)CC=2C=CC=CC2
F461,CN(CC1CCOC1)C=2C=CN=CC2Cl
F462,CN(CC1CCOC1)C=2N=CN=CC2Cl
F463,CN(CC=1C=C(C)ON1)C(=O)NC2CC2
F464,CN(CC=1C=CC=C(F)C1)S(=O)(=O)N
F465,CN(CCC#N)S(=O)(=O)C=1C=CC(C)=CC1
F466,CN(CCO)C1CCCCC1
F467,CN(CCO)C=1C=CC=CN1
F468,CN(CCO)C=1N=CC(Cl)=CC1F
F469,CN(CCO)S(=O)(=O)C=1C=CC(N)=CC1
F470,CN1C=C(C(=O)N)C(=N1)C(F)F
F471,CN1C=C(CN2CCNCC2)C=N1
F472,CN1C=C(N)C(=N1)C(=O)NC2CCC2
F473,CN1C=C(OC=2N=CN=CC2Cl)C=N1
F474,CN1C=CC(=N1)C(=O)NC=2C=CC=C(C2)C(=O)O
F475,CN1C=CC(=N1)C(=O)NC[C@@H]2CCCO2
F476,CN1C=CC(NC(=O)CN2C=CC=N2)=N1
F477,CN1C=CC(NCC=2C=CC=CC2)=N1
F478,CN1C=CN=C1C2=NOC(=N2)C3CCC3
F479,CN1CCC(OC=2C=CC=C(F)C2)C1=O
F480,CN1CCCC1C(=O)N2CCC=C(F)C2
F481,CN1CCCC=2C=CC(=CC12)S(=O)(=O)N
F482,CN1CCC[C@@H]1CO
F483,CN1CCC[C@H](C1)OC(=O)C2=CC=CO2
F484,CN1CCN(CC1)C(=O)C2CCCN2
F485,CN1CCN(CC1)C(=O)C2CCCO2
F486,CN1CCN(CC1)C(=O)C=2C=CC(F)=C(F)C2
F487,CN1CCN(CC1)C(=O)CO
F488,CN1CCN(CC1)C(=O)COC=2C=CC(C)=CC2
F489,CN1CCN(CC1)C(=O)NC=2C=CC(F)=CC2
F490,CN1CCN(CC1)C(=O)NC=2C=CC=CC2
F491,CN1CCN(CC1)C=2C=CC(C#N)=CC2
F492,CN1CCN(CC1)C=2C=CC(NC(=O)C)=CC2
F493,CN1CCN(CC1=O)C=2N=CC=CC2F
F494,CN1CCN(CCN)CC1(C)C
F495,CN1CCOC(CNC2=NC=CS2)C1
F496,CN1N=C(C(=O)N)C=2C=CC=CC12
F497,CN1N=CC(Cl)=C1C(=O)N2CCCCC2
F498,CN1N=CC=C1C(=O)NCC2=CC=CS2
F499,CN1N=CC=C1CN2C[C@@H](F)C[C@H]2CN
F500,CN1N=NC(NC(=O)C=2C=CC(F)=CC2)=N1
F501,CN1N=NC=2CCC(CC21)C(=O)O
F502,CNC(=O)C(C)OC=1C=CC(Cl)=CC1
F503,CNC(=O)C1(CC=2C=CC=CC2F)CC1
F504,CNC(=O)C1=C(C)ON=C1C=2C=CC(F)=CC2
F505,CNC(=O)C1=CN(C)C=2C=CC=CC12
F506,CNC(=O)C1=CN=C(C)S1
F507,CNC(=O)C1CCCC=2SC(C)=NC12
F508,CNC(=O)C1CNCCO1
F509,CNC(=O)C=1C=CC(=CC1)S(=O)(=O)N
F510,CNC(=O)C=1C=CC(CS(=O)(=O)C)=CC1
F511,CNC(=O)C=1C=CC=C(N1)C(=O)O
F512,CNC(=O)C=1C=CC=C2C=CNC12
F513,CNC(=O)C=1C=CC=CC1NC(=O)C2=CC=CO2
F514,CNC(=O)CCC1CCCCC1
F515,CNC(=O)CN(C)C1CCCCCC1
F516,CNC(=O)CN1CCC(=CC1)C(F)(F)F
F517,CNC(=O)CN1CCNCC1
F518,CNC(=O)NC1=NC=2C=CC(OC)=CC2S1
F519,CNC(=O)NCC=1C(F)=CC=CC1Cl
F520,CNC(C)(C)CN1CCOCC1
F521,CNC(C)C=1C=NN(C)C1
F522,CNC(C)C=1SC(C)=NC1C
F523,CNC1(CCCC1)C(=O)N
F524,CNC1(CO)CCOCC1
F525,CNC1CCCCC1S(=O)(=O)C
F526,CNC1CCCN(C1)C=2C=CC=NN2
F527,CNC1CCCN(C1=O)C=2C=CC=CC2
F528,CNC=1C=C2CNCCC2=NN1
F529,CNC=1C=CC=CC1S(=O)(=O)C
F530,CNC=1N=CC(=CC1Cl)C(F)(F)F
F531,CNC=1N=CC=C(OC)N1
F532,CNC=1N=CC=CN1
F533,CNC=1N=CC=NC1C#N
F534,CNCC(=O)NC=1C=C(C)C=CN1
F535,CNCC1=NN=C2C=CC=CN12
F536,CNCC1COC=2C=CC=CC2O1
F537,CNCC=1C(C)=NOC1C
F538,CNCC=1C=CC(=CC1)C(F)(F)F
F539,CNCC=1C=CC=C(Cl)C1
F540,CNCC=1C=CC=C(OC)N1
F541,CNCC=1C=CN=CC1
F542,CNCC=1C=NN(C1)C=2C=CC=CC2
F543,CNCCC1CCCCC1
F544,CNS(=O)(=O)C=1C=CC=C(C)C1F
F545,CNS(=O)(=O)C=1C=CC=CC1Cl
F546,CNS(=O)(=O)CC1CCCCC1
F547,CNS(=O)(=O)CC=1C=C(C)ON1
F548,COC(=O)C1CCN(CC(=O)N)CC1
F549,COC(=O)C=1C=CC(=CC1)S(=O)(=O)N
F550,COC(=O)C=1C=CC(NC(=O)C(F)(F)F)=CC1
F551,COC(=O)C=1C=CC(NC(=O)C2CCCC2)=CC1
F552,COC(=O)C=1C=CC=C(NS(=O)(=O)C)C1
F553,COC(=O)C=1C=CN=CC1
F554,COC(=O)CNC(=O)C=1C=C(C)ON1
F555,COC(=O)COC=1C=CC(C#N)=CC1
F556,COC(=O)N1CCN(CC1)C=2C=CC(F)=CC2
F557,COC(=O)NC1=NN=C(CC2CCCC2)S1
F558,COC(=O)NC=1C=CC(CC=2C=CN=CC2)=CC1
F559,COC(=O)[C@@H]1C[C@@H](O)CN1C(=O)C2=CC=CO2
F560,COC(C)C1=NC(=CS1)C=2C=NOC2C
F561,COC1CCN(CC1)C(=O)NCC2CC2
F562,COC1CN(C1)S(=O)(=O)N2CCCC2
F563,COC1CN(CC2=CN=CS2)CCC1C
F564,COC=1C=C(C=C(OC)C1OC)C(=O)O
F565,COC=1C=C(NC(=O)C)C(OC)=CC1Cl
F566,COC=1C=CC(=CC1)C(=O)C2CCNCC2
F567,COC=1C=CC(=CC1)C(=O)NC=2C=CC=CC2F
F568,COC=1C=CC(=CC1)N2CC(CC2=O)C(=O)N
F569,COC=1C=CC(Br)=CC1CNC(=O)C
F570,COC=1C=CC(C)=CC1NC(=O)NN2C=NN=C2
F571,COC=1C=CC(CCC2(C)NC(=O)NC2=O)=CC1
F572,COC=1C=CC(CN)=CC1OC
F573,COC=1C=CC(CNC(=O)CC#N)=CC1
F574,COC=1C=CC(Cl)=CC1C(=O)NCC(C)C
F575,COC=1C=CC(NC(=O)CN)=CC1
F576,COC=1C=CC(NCC=2C=CC(F)=CC2)=CC1
F577,COC=1C=CC(NCC=2C=CC=CC2O)=CC1
F578,COC=1C=CC=2C=NNC(=O)C2C1OC
F579,COC=1C=CC=2N=C(NC(=O)C3CC3)SC2C1
F580,COC=1C=CC=2NC=C(CN(C)C)C2C1
F581,COC=1C=CC=2SC(N)=NC2C1
F582,COC=1C=CC=C(C1)C(=O)NC=2C=CC=CC2F
F583,COC=1C=CC=C2C(=O)NCC21
F584,COC=1C=CC=C2NC(=O)CCCC12
F585,COC=1C=CC=C2NC=CC12
F586,COC=1C=CC=CC1C2=NN=CO2
F587,COC=1C=CC=CC1CN2CCNCC2
F588,COC=1C=CC=CC1N2CCN(CC#N)CC2
F589,COC=1C=CC=CC1NC(=O)C2=CC=C(C)S2
F590,COC=1C=CC=NC1C#N
F591,COC=1C=CN=C(N1)N(C)C
F592,COCC(=O)N1CCCC(C1)C(=O)N
F593,COCC(=O)NC=1C(C)=CC(C)=CC1C
F594,COCC(=O)NC=1C=CC(O)=CC1
F595,COCC(=O)NC=1C=CC=CC1C(=O)N
F596,COCC(=O)NCC=1C=CC(C)=CC1
F597,COCC(=O)NCC=1C=CC=CC1
F598,COCC(C)N1CCN(CC1)C(=O)C
F599,COCC1=CC(=NO1)C(=O)N
F600,COCC1=NN=C(N)S1
F601,CS(=O)(=O)C1=NC=CN1CC2=CSC=N2
F602,CS(=O)(=O)CC(O)C=1C=CC=CC1
F603,CS(=O)(=O)CC1=NC=2C=CC=CC2N1
F604,CS(=O)(=O)N1CCC(O)CC1
F605,CS(=O)(=O)N1CCCC(C1)C(=O)O
F606,CS(=O)(=O)N1CCCC1C(=O)N
F607,CS(=O)(=O)N1CCC[C@@H]1CN
F608,CS(=O)(=O)NC1(CCCCC1)C(=O)O
F609,CS(=O)(=O)NC1CCCC1
F610,CS(=O)(=O)NC1CCNCC1
F611,CS(=O)(=O)NC1CCOC2(CCCC2)C1
F612,CS(=O)(=O)NC1CCOC=2C=CC=CC12
F613,CS(=O)(=O)NC=1C=CC(=CC1)C(=O)N
F614,CS(=O)(=O)NCC(=O)N1CCCCC1
F615,CS(=O)(=O)NCC1CCNCC1
F616,CS(=O)(=O)NCCC=1C=CC(F)=CC1
F617,CS(=O)(=O)NCCC=1C=CC=CC1
F618,C[C@@H](CO)N(C)C=1N=CC=CC1F
F619,C[C@@H](CO)NC=1N=CC(Cl)=CC1F
F620,C[C@@H]1CC[C@@H](O1)C(=O)N2CCC=C(F)C2
F621,C[C@@H]1C[C@H]1C(=O)NCCC=2C=CC(Cl)=CC2
F622,C[C@H]1CN(C[C@@H](C)O1)C(=O)COC(F)F
F623,C[C@]1(O)C[C@H](C1)NC=2N=CC=CC2F
F624,Cl.CC(N)C(=O)NC1=CC(=NN1)C(F)(F)F
F625,Cl.CC(N)C1=CN(N=N1)C=2C=CC=CC2
F626,Cl.CC(N)C1=NC(CC=2C=CC=CC2)=NO1
F627,Cl.CC(N)C=1C=CC(NC(=O)C2CC2)=CC1
F628,Cl.CC1=NOC(CC(N)C=2C=CC=CC2)=N1
F629,Cl.CC1CCN(CC1)C=2C=CC(N)=CC2Cl
F630,Cl.CC1CN(CCN1)C(=O)C=2C=C(C)C=CC2F
F631,Cl.CC=1C(Cl)=CC=CC1NC(=O)CN
F632,Cl.CCOC=1C=CC=CC1N2CCNCC2
F633,Cl.CN(C(=O)C1CCNC1)C=2C=CC=CC2
F634,Cl.CN(C)C(=O)CC1CCNCC1
F635,Cl.CN(C)CC1=CC=C(O1)C(=O)O
F636,Cl.CN1C=C(C(=O)N)C(=N1)C2CCCNC2
F637,Cl.CNC(=O)C=1C=CN(N1)C2CCCNC2
F638,Cl.CNC(C)C=1C=CC(F)=CC1
F639,Cl.CNC1CCN(C1=O)C=2C=CC=CC2F
F640,Cl.COC=1C=C(CN)C=C(OC)C1OC
F641,Cl.COC=1C=CC(C)=CC1NC(=O)CN
F642,Cl.Cl.C(C1CCCCN1)N2C=CN=N2
F643,Cl.Cl.CCN1N=CC=C1CNC
F644,Cl.FC(F)(F)CC(=O)N1CCNCC1
F645,Cl.FC=1C=CC(=CC1)S(=O)(=O)N2CCNCC2
F646,Cl.NC(=O)C=1C=CC=2NCCC2C1
F647,Cl.NCC1=CC(=NO1)C=2C=CC=CC2
F648,Cl.N[C@@H]1CCCN(C1)C(=O)CCC(F)(F)F
F649,Cl.N[C@H]1CCN(C1)S(=O)(=O)C=2C=CC=CC2
F650,Cl.O=C(N1CCCC1)C=2C=NNC2
F651,ClC=1C=CC(=CC1)C(=O)N2CCSCC2
F652,ClC=1C=CC(CC(=O)NC=2N=CC=CN2)=CC1
F653,ClC=1C=CC(COC(=O)C=2C=CC=NC2)=CC1
F654,ClC=1C=CC(NC(=O)CC#N)=CC1
F655,ClC=1C=CC=C(C1)N2CCN(CC#N)CC2
F656,ClC=1C=CC=C(CN2CCOCC2)C1
F657,ClC=1C=CC=C(NC(=O)CN2CCCC2)C1
F658,ClC=1SN=NC1CN2CCOCC2
F659,FC(F)(F)C1=CC(CN2CCCC2)=NN1
F660,FC(F)C1=NN=C(S1)N2CCCC2
F661,FC(F)OC=1C=CC(=O)NC1
F662,FC(F)OCC(=O)N1CC2CCCC2C1
F663,FC(F)OCC(=O)N1CCCC2(CC2)C1
F664,FC1=CCCN(C1)C(=O)N2CCOCC2
F665,FC=1C=C(Cl)C=NC1N2CCNC(=O)C2
F666,FC=1C=CC(=CC1)N2CCN(CC2)C(=O)C3CC3
F667,FC=1C=CC(CC(=O)NC2CCCCC2)=CC1
F668,FC=1C=CC(CC(=O)NC=2C=CC(F)=CC2)=CC1
F669,FC=1C=CC(CCNC(=O)C2=CC=CO2)=CC1
F670,FC=1C=CC(CN2C=NC=3C=CC=CC23)=CC1
F671,FC=1C=CC(CNCC=2C=CC=CC2)=CC1
F672,FC=1C=CC(Cl)=C2NCCCC12
F673,FC=1C=CC(NC(=O)CN2CCCC2)=CC1
F674,FC=1C=CC(NC(=O)CN2CCNCC2)=CC1
F675,FC=1C=CC(NC(=O)NC=2C=CC(F)=CC2)=CC1
F676,FC=1C=CC(NC(=O)NCC2=CC=CO2)=CC1
F677,FC=1C=CC(NC2CCOCC2)=NC1
F678,FC=1C=CC(OCC(=O)N2CCCC2)=CC1
F679,FC=1C=CC=C(C1)C(=O)NCC=2C=CC=CC2
F680,FC=1C=CC=C(CN2CCCS2(=O)=O)C1
F681,FC=1C=CC=C(F)C1C(=O)N2CCCC2
F682,FC=1C=CC=C(NC(=O)C=2C=NC=CN2)C1
F683,FC=1C=CC=C(NC(=O)COC=2C=CC=CC2)C1
F684,FC=1C=CC=CC1C(=O)NC2=NN=CS2
F685,FC=1C=CC=CC1C(=O)NCCC=2C=CN=CC2
F686,FC=1C=CC=CC1CNC=2C=NNC2
F687,FC=1C=CC=CC1NCC=2C=CNN2
F688,FC=1C=CC=NC1NC2CCCOCC2
F689,FC=1C=CC=NC1NCC2CCOCC2
F690,FC=1C=CC=NC1N[C@H]2CCCNC2=O
F691,IC1=CC=C(C(N)=O)C=C1
F692,IC1=CC=C(S(N)(=O)=O)C=C1
F693,IC1=CN=CN=C1
F694,IC1=CNN=C1
F695,N#CC=1C=CC(CN2C=NC=3C=CC=CC23)=CC1
F696,N#CCCN1CCOCC1
F697,N(C1=NN=CS1)C=2C=CC=CC2
F698,NC(=O)C(O)C1CCOCC1
F699,NC(=O)C1=CNC(=N1)C2CC2
F700,NC(=O)C1CCC(F)(F)CC1
F701,NC(=O)C1CCCN2C=CN=C12
F702,NC(=O)C1CCN(CC1)C(=O)C2CCCCC2
F703,NC(=O)C1CCN(CC1)C(=O)CC#N
F704,NC(=O)C1CCN(CC1)C(=O)NC=2C=CC=CC2
F705,NC(=O)C1CCN(CCC=2C=CC=CC2)CC1
F706,NC(=O)C=1C=CN=C(NC2CC=CC2)C1
F707,NC(=O)C=1C=NC(=NC1)C(F)(F)F
F708,NC(=O)C=1C=NN(CCO)C1
F709,NC(=O)N1CCN(CC1)C(=O)C2=CC=CO2
F710,NC(=O)N1CCN(CC1)C=2C=CC(F)=CC2
F711,NC(=O)NC=1C=CC(=CC1)C=2C=CC=CC2
F712,NC(=S)NC=1C=CC(OC(F)(F)F)=CC1
F713,NC(=S)NC=1C=CC=CC1OC(F)(F)F
F714,NC1=NC=CC(Br)=C1
F715,NC1=NC=CC(I)=C1
F716,NC=1C=C(C=CC1N2CCCCC2)C(F)(F)F
F717,NC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=CC2
F718,NC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=CN2
F719,NC=1C=CC=C(OCC=2C=CC=CC2)C1
F720,NC=1C=CC=CC1N2CCOCC2
F721,NC=1C=CC=CC1OCC=2C=CC=CC2
F722,NC=1NN=NC1C(=O)N2CCCC2
F723,NCC=1C=CC=CC1OC(F)(F)F
F724,NS(=O)(=O)C=1C=CC=CC1OC(F)F
F725,O=C(C1CC1)N2CCN(CC2)C(=O)C3=CC=CO3
F726,O=C(CC#N)NC1CCCCC1
F727,O=C(CC1CCCCC1)NC=2C=CC=NC2
F728,O=C(CC1CCCCC1)NN2C=NN=C2
F729,O=C(CC=1C=CC=CC1)N2CCC=3C=CC=CC23
F730,O=C(CCC1CCCC1)NC=2C=CC=C(C#N)C2
F731,O=C(CCC1CCCCC1)N2CCOCC2
F732,O=C(CCCC=1C=CC=CC1)N2CCOCC2
F733,O=C(CN1CCCC1=O)NC2=NC=CS2
F734,O=C(COC=1C=CC=CC1)N2CCCC2
F735,O=C(CSC=1C=CC=CC1)NC2CCCCC2
F736,O=C(N1CCCCCC1)C2=NC(=O)NN2
F737,O=C(N1CCCCCC1)C=2C=CC=3OCOC3C2
F738,O=C(N1CCOCC1)C2=CSN=N2
F739,O=C(NC1=NC=CS1)[C@@H]2C[C@H]2C=3C=CC=CC3
F740,O=C(NC1CC1)C=2C=CC=3OCOC3C2
F741,O=C(NC1CC1)C=2C=NN3C=CC=NC23
F742,O=C(NC1CCC(=O)NC1)C2=CSC=N2
F743,O=C(NC1CCCNC1)C=2C=CC=CC2
F744,O=C(NC=1C=CC(=CC1)N2C=NN=N2)C3CCC3
F745,O=C(NC=1C=CC(C#N)=CC1)C2=CC=CS2
F746,O=C(NC=1C=CC=2N=CC=CC2C1)C=3C=CC=CC3
F747,O=C(NC=1C=CC=2NC(=O)NC2C1)C3=CC=CO3
F748,O=C(NC=1C=CC=CC1)NC=2C=CC=NC2
F749,O=C(NC=1C=CC=CN1)C2COCCO2
F750,O=C(NC=1C=NNC1)C=2C=CN=CC2
F751,O=C(NCC1=CC=CO1)NC2CCCCC2
F752,O=C(NCC1=NC=2C=CC=CC2N1)C3=CC=CO3
F753,O=C(NCC1CCOC1)C=2C=NC=CN2
F754,O=C(NCC=1C=CC(C#N)=CC1)N2CCOCC2
F755,O=C(NCCC=1C=CN=CC1)NC2CCCCC2
F756,O=C(NCCN1CCCC1=O)NC=2C=CC=CC2
F757,O=C(NC[C@H]1CCCO1)N2CCOCC2
F758,O=C1C=C(Br)C=CN1
F759,O=C1C=C(I)C=CN1
F760,O=C1CC2=C(C=C(Br)C=C2)N1
F761,O=C1CN(CC=2C=CC=CC2)CC(=O)N1
F762,O=C1N(CC(O)=O)C=CC(Br)=C1
F763,O=C1N(CCO)C=CC(Br)=C1
F764,O=C1N(CCOC)C=CC(Br)=C1
F765,O=S(=O)(C1CCCNC1)N2CCOCC2
F766,O=S(=O)(NC1CCCC1)C2CCOCC2
F767,O=S1(=O)CCN(CC2=CC=CO2)CC1
F768,OC(=O)C1(CC1)NC=2C=CC=CC2
F769,OC(=O)C1=CC=NN1C2CCOCC2
F770,OC(=O)C1CCCN(C1)C(=O)CC=2C=CC(F)=CC2
F771,OC(=O)C=1C=CC(OCC=2C=CC=CC2)=CC1
F772,OC(=O)C=1C=CC=CC1OC(F)(F)F
F773,OC(=O)CC=1C=CC(=CC1)C=2C=CC=CC2
F774,OC(=O)COC=1C=CC(Cl)=C(F)C1
F775,OC(=O)COC=1C=CC(F)=CC1
F776,OC(=O)COCC=1C=CC=CC1
F777,OC1=C(C#N)C=C(Br)C=C1
F778,OC1=C(OC)C=C(Br)C=C1
F779,OC1CCN(CC=2C=CSC2)CC1
F780,OC1CN(C1)C(C=2C=CC=CC2)C=3C=CC=CC3
F781,OC=1C=CC(CCNC(=O)C=2C=CC=CN2)=CC1
F782,OC=1C=CC(CN2CCC=3C=CC=CC3C2)=CC1
F783,OC=1C=CC(CN2CCCC2)=C3C=CC=NC13
F784,OC=1C=CC(CN2CCOCC2)=C3C=CC=NC13
F785,OC=1C=CC(CNC2CCCCC2)=CC1
F786,OC=1C=CC(NC(=O)C=2C=CC(Cl)=CC2)=CC1
F787,OC=1C=CC(NC(=O)N2CCOCC2)=CC1
F788,OC=1C=CC=C(NC(=O)NC=2C=CC(F)=CC2)C1
F789,OC=1C=CC=CC1CN2CCOCC2
F790,OC=1C=CC=CC1NC(=O)COC=2C=CC=CC2
F791,OCC1=CN(N=N1)C=2C=CC(Cl)=C(Cl)C2
F792,OCC1=CN(N=N1)C=2C=CC(Cl)=CC2
F793,OCC1CCN(CC1)C=2N=CC=CN2
F794,OCC1CN(CC=2C=CC=CC2)CCO1
F795,OCC=1C=CC(=CC1)N2C=NC=3C=CC=CC23
F796,OCC=1C=CC=CC1N2CCOCC2
F797,OCCN1C=NC=CC1=O
F798,OCCN1CCOCC1
F799,O[C@@H]1CCN(CC=2C=CC(Cl)=CC2)C1
